sid_total	session_id_total	ip_total	area	origin_channel	grouptype	time_type	year	quarter	month	day	hour
1	1	1	中国 河北 衡水		1	1	2019	3	07	01	15
1	1	1	中国 山东 淄博		1	1	2019	3	07	01	14
2	2	2	未知		1	1	2019	3	07	25	09
1	1	1	中国 河南 济源		1	1	2019	3	07	25	22
1	1	1	中国 江苏 苏州		1	1	2019	3	07	25	15
1	1	1	中国 江苏 宿迁		1	1	2019	3	07	01	19
1	1	1	中国 四川 绵阳		1	1	2019	3	07	25	16
1	1	1	中国 安徽 宣城		1	1	2019	3	07	25	20
1	1	1	中国 河南 周口		1	1	2019	3	07	01	12
1	1	1	中国 江西 南昌		1	1	2019	3	07	01	21
1	1	1	中国 四川 广安		1	1	2019	3	07	01	21
8	8	8	中国 湖北 武汉		1	1	2019	3	07	25	20
1	1	1	中国 四川 绵阳		1	1	2019	3	07	25	13
25	25	24	中国 北京 北京		1	1	2019	3	07	25	11
4	4	4	中国 浙江		1	1	2019	3	07	01	18
5	5	5	中国 广西		1	1	2019	3	07	01	21
5	5	5	中国 河南		1	1	2019	3	07	25	12
1	1	1	中国 广东 汕头		1	1	2019	3	07	25	10
28	28	25	中国 上海 上海		1	1	2019	3	07	01	17
1	1	1	中国 河南 平顶山		1	1	2019	3	07	25	20
16	16	16	中国 上海 上海		1	1	2019	3	07	25	15
3	3	3	中国 山西		1	1	2019	3	07	25	13
4	4	4	中国 安徽		1	1	2019	3	07	25	16
3	3	3	中国 陕西 西安		1	1	2019	3	07	25	16
2	2	2	中国 江苏 苏州		1	1	2019	3	07	01	22
7	7	6	中国 山东 济南		1	1	2019	3	07	01	21
7	7	7	中国 四川 成都		1	1	2019	3	07	01	18
3	3	3	中国 广东 清远		1	1	2019	3	07	01	21
8	8	8	中国 湖北 武汉		1	1	2019	3	07	01	11
1	1	1	中国 山东 烟台		1	1	2019	3	07	01	11
2	2	2	中国 安徽		1	1	2019	3	07	01	18
2	2	2	中国 贵州 六盘水		1	1	2019	3	07	25	22
2	2	2	中国 广西 南宁		1	1	2019	3	07	25	13
5	5	5	中国 安徽 合肥		1	1	2019	3	07	01	14
3	3	2	中国 浙江		1	1	2019	3	07	01	22
2	2	2	中国 江苏		1	1	2019	3	07	01	09
1	1	1	中国 江苏 南京		1	1	2019	3	07	25	20
6	6	6	中国 安徽 合肥		1	1	2019	3	07	01	15
2	2	2	中国 江苏 盐城		1	1	2019	3	07	25	22
1	1	1	中国 山西		1	1	2019	3	07	01	12
4	4	3	中国 辽宁		1	1	2019	3	07	25	09
1	1	1	中国 湖北 襄阳		1	1	2019	3	07	25	17
2	2	2	中国 云南 昆明		1	1	2019	3	07	01	18
2	2	2	中国 浙江 温州		1	1	2019	3	07	01	10
3	3	3	中国 广东 东莞		1	1	2019	3	07	25	14
2	2	2	中国 广东 珠海		1	1	2019	3	07	01	09
4	4	4	中国 贵州 贵阳		1	1	2019	3	07	01	16
3	3	2	中国 山东 青岛		1	1	2019	3	07	01	15
2	2	2	中国 浙江 嘉兴		1	1	2019	3	07	01	20
1	1	1	中国 山东 潍坊		1	1	2019	3	07	25	12
6	6	5	中国 湖南 长沙		1	1	2019	3	07	25	19
1	1	1	中国 山东 临沂		1	1	2019	3	07	25	13
1	1	1	中国 陕西 汉中		1	1	2019	3	07	25	15
3	3	3	中国 江苏 南京		1	1	2019	3	07	01	18
1	1	1	局域网 局域网		1	1	2019	3	07	01	17
1	1	1	中国 江西 赣州		1	1	2019	3	07	25	18
1	1	1	中国 四川 达州		1	1	2019	3	07	01	16
1	1	1	中国 广西 南宁		1	1	2019	3	07	25	20
2	2	2	中国 河北		1	1	2019	3	07	25	09
4	4	3	中国 福建		1	1	2019	3	07	01	10
1	1	1	中国 辽宁 大连		1	1	2019	3	07	01	13
1	1	1	中国 山西 太原		1	1	2019	3	07	01	21
1	1	1	中国 内蒙古 呼和浩特		1	1	2019	3	07	25	11
1	1	1	中国 广东 梅州		1	1	2019	3	07	25	12
1	1	1	中国 湖北 随州		1	1	2019	3	07	01	09
1	1	1	中国 云南		1	1	2019	3	07	25	17
1	1	1	中国 安徽 滁州		1	1	2019	3	07	25	17
2	2	2	中国 甘肃 兰州		1	1	2019	3	07	01	21
1	1	1	中国 湖北 仙桃		1	1	2019	3	07	25	13
1	1	1	中国 广西 北海		1	1	2019	3	07	25	22
2	2	2	中国 云南 昆明		1	1	2019	3	07	25	18
2	2	2	中国 山东 烟台		1	1	2019	3	07	01	09
3	3	3	中国 广东 佛山		1	1	2019	3	07	25	15
1	1	1	中国 江苏 盐城		1	1	2019	3	07	01	11
1	1	1	中国 新疆 乌鲁木齐		1	1	2019	3	07	01	21
3	3	3	中国 云南		1	1	2019	3	07	25	15
2	2	2	中国 河南		1	1	2019	3	07	01	08
1	1	1	中国 辽宁 辽阳		1	1	2019	3	07	25	09
1	1	1	中国 江苏 南通		1	1	2019	3	07	01	11
3	3	3	中国 浙江		1	1	2019	3	07	25	19
1	1	1	中国 江西 吉安		1	1	2019	3	07	25	19
1	1	1	中国 云南 红河哈尼族彝族自治州		1	1	2019	3	07	01	13
1	1	1	中国 山东 日照		1	1	2019	3	07	01	21
4	4	4	中国 陕西 西安		1	1	2019	3	07	01	09
1	1	1	中国 广西 百色		1	1	2019	3	07	25	20
1	1	1	中国 云南 红河哈尼族彝族自治州		1	1	2019	3	07	25	13
1	1	1	中国 广东 湛江		1	1	2019	3	07	01	23
1	1	1	中国 河北 邢台		1	1	2019	3	07	01	23
1	1	1	中国 河北 保定		1	1	2019	3	07	25	10
1	1	1	中国 云南 曲靖		1	1	2019	3	07	25	18
1	1	1	中国 宁夏		1	1	2019	3	07	25	11
1	1	1	中国 安徽 安庆		1	1	2019	3	07	01	10
2	2	2	中国 山东 济宁		1	1	2019	3	07	01	08
1	1	1	中国 辽宁		1	1	2019	3	07	01	16
1	1	1	中国 海南 海口		1	1	2019	3	07	01	11
1	1	1	中国 山西		1	1	2019	3	07	01	22
2	2	2	中国 湖南 长沙		1	1	2019	3	07	01	21
1	1	1	中国 山东		1	1	2019	3	07	25	14
1	1	1	中国 四川		1	1	2019	3	07	25	15
1	1	1	中国 广东 茂名		1	1	2019	3	07	01	12
1	1	1	中国 浙江 绍兴		1	1	2019	3	07	01	09
1	1	1	中国 甘肃 庆阳		1	1	2019	3	07	01	20
1	1	1	中国 湖北 天门		1	1	2019	3	07	25	13
2	2	1	中国 云南 曲靖		1	1	2019	3	07	25	15
2	2	2	中国 湖北		1	1	2019	3	07	01	09
1	1	1	中国 四川 甘孜藏族自治州		1	1	2019	3	07	01	16
1	1	1	中国 河北 沧州		1	1	2019	3	07	01	15
1	1	1	中国 安徽 芜湖		1	1	2019	3	07	25	13
1	1	1	中国 辽宁		1	1	2019	3	07	25	15
1	1	1	中国 陕西 宝鸡		1	1	2019	3	07	01	12
1	1	1	德国 巴伐利亚州		1	1	2019	3	07	25	00
1	1	1	中国 吉林 松原		1	1	2019	3	07	01	19
1	1	1	中国 山西 太原		1	1	2019	3	07	25	12
2	2	2	中国 内蒙古 乌兰察布		1	1	2019	3	07	25	15
3	3	3	中国 四川 成都		1	1	2019	3	07	25	12
2	2	2	中国 贵州 贵阳		1	1	2019	3	07	25	20
2	2	2	中国 福建 泉州		1	1	2019	3	07	01	20
1	1	1	中国 河南 漯河		1	1	2019	3	07	25	20
3	3	3	中国 河北 石家庄		1	1	2019	3	07	01	14
3	3	3	中国 浙江		1	1	2019	3	07	01	11
3	3	3	中国 山东 潍坊		1	1	2019	3	07	25	13
8	8	8	中国 上海 上海		1	1	2019	3	07	25	18
1	1	1	中国 重庆 重庆		1	1	2019	3	07	01	00
6	6	6	中国 浙江 杭州		1	1	2019	3	07	01	09
5	5	4	中国 四川 成都		1	1	2019	3	07	25	21
19	19	17	中国 广东 深圳		1	1	2019	3	07	25	14
1	1	1	中国 山西 长治		1	1	2019	3	07	25	10
3	3	3	中国 湖南		1	1	2019	3	07	01	13
5	5	5	中国 湖南		1	1	2019	3	07	01	19
1	1	1	中国 山西 运城		1	1	2019	3	07	01	12
2	2	2	中国 福建 福州		1	1	2019	3	07	25	16
1	1	1	中国 新疆 乌鲁木齐		1	1	2019	3	07	01	22
1	1	1	中国 湖南 株洲		1	1	2019	3	07	25	20
4	4	4	中国 四川 成都		1	1	2019	3	07	25	15
3	4	3	中国 湖北		1	1	2019	3	07	25	20
1	1	1	中国 湖北 仙桃		1	1	2019	3	07	01	16
5	5	5	中国 湖南		1	1	2019	3	07	25	19
1	1	1	中国 山西 长治		1	1	2019	3	07	01	19
10	10	9	中国 广东		1	1	2019	3	07	25	12
3	3	3	中国 海南		1	1	2019	3	07	25	17
4	4	4	中国 四川 成都		1	1	2019	3	07	25	09
1	1	1	中国 北京 北京		1	1	2019	3	07	01	00
4	4	4	中国 湖南		1	1	2019	3	07	25	16
3	3	3	中国 广东		1	1	2019	3	07	01	16
12	12	12	中国 浙江 杭州		1	1	2019	3	07	25	16
6	6	6	中国 陕西 西安		1	1	2019	3	07	25	15
1	1	1	中国 贵州 毕节		1	1	2019	3	07	25	13
2	2	2	中国 浙江		1	1	2019	3	07	25	15
4	4	4	中国 浙江 杭州		1	1	2019	3	07	25	20
1	1	1	中国 中国		1	1	2019	3	07	25	11
1	1	1	中国 河北 邯郸		1	1	2019	3	07	25	14
3	3	3	中国 福建 福州		1	1	2019	3	07	25	09
5	5	5	中国 湖南		1	1	2019	3	07	25	21
2	2	2	中国 江苏 苏州		1	1	2019	3	07	01	12
1	1	1	中国 四川 绵阳		1	1	2019	3	07	01	22
1	1	1	中国 广东 河源		1	1	2019	3	07	25	16
1	1	1	中国 山东		1	1	2019	3	07	25	13
1	1	1	中国 广西 南宁		1	1	2019	3	07	01	14
1	1	1	中国 福建 莆田		1	1	2019	3	07	25	20
2	2	2	中国 河南 南阳		1	1	2019	3	07	25	22
1	1	1	中国 浙江 台州		1	1	2019	3	07	25	14
1	1	1	中国 江西 宜春		1	1	2019	3	07	01	12
5	5	5	中国 湖北 武汉		1	1	2019	3	07	25	18
2	2	2	中国 中国		1	1	2019	3	07	25	18
1	1	1	中国 广西 河池		1	1	2019	3	07	01	13
1	1	1	中国 江苏 南通		1	1	2019	3	07	25	16
3	3	3	中国 河北		1	1	2019	3	07	25	11
3	3	3	中国 河北 廊坊		1	1	2019	3	07	01	21
2	2	2	中国 广东 湛江		1	1	2019	3	07	25	22
1	1	1	中国 广西 北海		1	1	2019	3	07	25	14
1	1	1	中国 河南 新乡		1	1	2019	3	07	25	14
2	2	2	中国 河南 安阳		1	1	2019	3	07	01	20
1	1	1	中国 广东 汕尾		1	1	2019	3	07	25	11
1	1	1	中国 辽宁 锦州		1	1	2019	3	07	25	09
1	1	1	中国 河南 濮阳		1	1	2019	3	07	01	21
1	1	1	中国 山东 青岛		1	1	2019	3	07	25	21
1	1	1	中国 河南 驻马店		1	1	2019	3	07	25	15
1	1	1	中国 福建 漳州		1	1	2019	3	07	25	23
1	1	1	德国 巴伐利亚州		1	1	2019	3	07	01	00
2	2	2	中国 湖北 武汉		1	1	2019	3	07	25	08
2	2	2	中国 辽宁 沈阳		1	1	2019	3	07	01	11
1	1	1	中国 湖南 湘潭		1	1	2019	3	07	01	09
1	1	1	中国 山东 潍坊		1	1	2019	3	07	25	17
1	1	1	中国 安徽		1	1	2019	3	07	25	13
1	1	1	中国 江苏 无锡		1	1	2019	3	07	01	20
1	1	1	中国 宁夏 银川		1	1	2019	3	07	01	16
1	1	1	中国 山东 滨州		1	1	2019	3	07	01	18
1	1	1	中国 山西 忻州		1	1	2019	3	07	25	13
1	1	1	中国 湖南 株洲		1	1	2019	3	07	01	20
1	1	1	中国 四川 遂宁		1	1	2019	3	07	01	17
1	1	1	中国 宁夏 银川		1	1	2019	3	07	25	22
2	2	2	中国 山东 济南		1	1	2019	3	07	25	17
1	1	1	中国 云南 普洱		1	1	2019	3	07	25	14
1	1	1	中国 河南 周口		1	1	2019	3	07	25	15
1	1	1	中国 山西 太原		1	1	2019	3	07	01	15
1	1	1	中国 河南 焦作		1	1	2019	3	07	01	13
1	1	1	中国 江苏 无锡		1	1	2019	3	07	01	18
1	1	1	中国 四川 绵阳		1	1	2019	3	07	25	23
1	1	1	中国 河北 保定		1	1	2019	3	07	01	20
1	1	1	中国 宁夏 银川		1	1	2019	3	07	01	11
1	1	1	中国 河南 驻马店		1	1	2019	3	07	01	11
1	1	1	中国 黑龙江 黑河		1	1	2019	3	07	01	11
1	1	1	中国 中国		1	1	2019	3	07	01	11
1	1	1	中国 广东 汕头		1	1	2019	3	07	01	08
1	1	1	中国 江西 吉安		1	1	2019	3	07	25	14
1	1	1	中国 山东 枣庄		1	1	2019	3	07	25	20
2	2	2	中国 内蒙古 呼和浩特		1	1	2019	3	07	01	16
1	1	1	中国 广东 汕尾		1	1	2019	3	07	01	22
26	26	26	中国 北京 北京		1	1	2019	3	07	25	15
2	2	2	中国 内蒙古		1	1	2019	3	07	01	18
1	1	1	中国 河北 石家庄		1	1	2019	3	07	01	22
3	3	3	中国 广东		1	1	2019	3	07	25	22
6	6	6	中国 浙江 杭州		1	1	2019	3	07	01	11
13	13	12	中国 上海 上海		1	1	2019	3	07	25	20
1	1	1	中国 陕西 西安		1	1	2019	3	07	25	20
13	13	12	中国 上海 上海		1	1	2019	3	07	25	10
2	2	2	中国 广东 东莞		1	1	2019	3	07	25	17
4	4	4	中国 广东 东莞		1	1	2019	3	07	01	16
2	2	2	中国 河南		1	1	2019	3	07	01	13
1	1	1	中国 陕西 咸阳		1	1	2019	3	07	25	08
1	1	1	柬埔寨 柬埔寨		1	1	2019	3	07	25	13
9	9	9	中国 浙江 杭州		1	1	2019	3	07	25	10
1	1	1	中国 浙江 舟山		1	1	2019	3	07	25	19
1	1	1	中国 河北 邯郸		1	1	2019	3	07	01	13
6	6	6	中国 陕西 西安		1	1	2019	3	07	01	22
2	2	2	中国 广西 南宁		1	1	2019	3	07	01	21
2	2	2	中国 湖北		1	1	2019	3	07	01	17
1	1	1	中国 广西 南宁		1	1	2019	3	07	25	12
1	1	1	中国 河南 周口		1	1	2019	3	07	25	19
1	1	1	中国 广东 珠海		1	1	2019	3	07	01	16
7	7	7	未知		1	1	2019	3	07	01	18
1	1	1	中国 山西 临汾		1	1	2019	3	07	01	13
16	16	15	中国 上海 上海		1	1	2019	3	07	01	21
1	1	1	中国 贵州 贵阳		1	1	2019	3	07	01	10
3	3	3	中国 山东 潍坊		1	1	2019	3	07	01	13
2	2	2	中国 湖南 衡阳		1	1	2019	3	07	01	18
1	1	1	中国 海南 临高县		1	1	2019	3	07	25	12
1	1	1	中国 山东 滨州		1	1	2019	3	07	25	16
3	3	3	中国 湖南		1	1	2019	3	07	25	13
7	7	7	中国 广东 深圳		1	1	2019	3	07	01	16
1	1	1	中国 浙江 绍兴		1	1	2019	3	07	25	09
1	1	1	中国 四川 遂宁		1	1	2019	3	07	25	17
8	8	8	中国 湖北 武汉		1	1	2019	3	07	25	15
1	1	1	未知		1	1	2019	3	07	01	11
1	1	1	中国 广东 惠州		1	1	2019	3	07	01	21
1	1	1	中国 贵州 黔东南苗族侗族自治州		1	1	2019	3	07	01	12
1	1	1	中国 河南 濮阳		1	1	2019	3	07	25	17
1	1	1	中国 浙江 嘉兴		1	1	2019	3	07	01	11
1	1	1	中国 广东 清远		1	1	2019	3	07	01	09
1	1	1	中国 安徽 六安		1	1	2019	3	07	25	17
3	3	3	中国 广东 惠州		1	1	2019	3	07	01	17
2	2	2	中国 福建 泉州		1	1	2019	3	07	25	20
1	1	1	中国 河北 保定		1	1	2019	3	07	01	09
1	1	1	中国 广西 钦州		1	1	2019	3	07	25	16
2	2	2	中国 云南 昆明		1	1	2019	3	07	01	10
1	1	1	中国 辽宁		1	1	2019	3	07	25	19
1	1	1	中国 广西 南宁		1	1	2019	3	07	25	14
1	1	1	中国 福建 福州		1	1	2019	3	07	01	11
1	1	1	中国 台湾		1	1	2019	3	07	01	18
3	3	3	中国 湖北		1	1	2019	3	07	25	14
3	3	3	中国 安徽 合肥		1	1	2019	3	07	25	22
1	1	1	中国 江苏 常州		1	1	2019	3	07	25	15
1	1	1	中国 福建 福州		1	1	2019	3	07	01	20
1	1	1	中国 贵州 黔东南苗族侗族自治州		1	1	2019	3	07	01	11
2	2	2	中国 湖南 衡阳		1	1	2019	3	07	25	18
2	2	2	中国 天津 天津		1	1	2019	3	07	25	13
2	2	2	中国 四川 巴中		1	1	2019	3	07	25	15
1	1	1	中国 山东 泰安		1	1	2019	3	07	25	12
1	1	1	中国 江西 九江		1	1	2019	3	07	25	20
2	2	2	中国 河北		1	1	2019	3	07	01	18
2	2	2	中国 山西 大同		1	1	2019	3	07	01	10
1	1	1	中国 广东 珠海		1	1	2019	3	07	25	16
1	1	1	中国 山东 淄博		1	1	2019	3	07	01	21
4	4	3	中国 广东		1	1	2019	3	07	25	20
1	1	1	中国 江西 南昌		1	1	2019	3	07	25	17
1	1	1	中国 广东 汕尾		1	1	2019	3	07	25	15
1	1	1	中国 陕西 商洛		1	1	2019	3	07	01	17
1	1	1	中国 陕西		1	1	2019	3	07	01	13
1	1	1	中国 陕西 渭南		1	1	2019	3	07	01	16
1	1	1	局域网 局域网		1	1	2019	3	07	01	21
1	1	1	中国 湖南 岳阳		1	1	2019	3	07	25	12
2	2	2	中国 山东 威海		1	1	2019	3	07	25	14
1	1	1	中国 山西 运城		1	1	2019	3	07	01	10
1	1	1	中国 山东 淄博		1	1	2019	3	07	25	21
2	2	2	中国 广东 东莞		1	1	2019	3	07	25	22
1	1	1	中国 山西 临汾		1	1	2019	3	07	25	19
1	1	1	中国 安徽 六安		1	1	2019	3	07	25	15
3	3	2	中国 福建 泉州		1	1	2019	3	07	01	18
1	1	1	中国 陕西 榆林		1	1	2019	3	07	25	15
1	1	1	中国 江苏 常州		1	1	2019	3	07	01	19
1	1	1	中国 广西 河池		1	1	2019	3	07	01	14
1	1	1	中国 安徽 黄山		1	1	2019	3	07	01	09
1	1	1	中国 湖南 郴州		1	1	2019	3	07	25	09
1	1	1	中国 广东 韶关		1	1	2019	3	07	01	19
1	1	1	中国 广东 清远		1	1	2019	3	07	01	16
1	1	1	中国 四川 遂宁		1	1	2019	3	07	01	21
1	1	1	中国 云南 普洱		1	1	2019	3	07	01	21
1	1	1	中国 湖南 郴州		1	1	2019	3	07	25	17
1	1	1	中国 天津 天津		1	1	2019	3	07	25	09
1	1	1	中国 云南 楚雄彝族自治州		1	1	2019	3	07	25	10
1	1	1	中国 河南 洛阳		1	1	2019	3	07	25	16
1	1	1	中国 江苏 镇江		1	1	2019	3	07	25	16
1722	1725	1681		百度竞价	2	2	2019	3	07	01	
457	459	451		360推广	2	2	2019	3	07	25	
61	61	61		神马	2	2	2019	3	07	25	
1025	1031	930		未知	2	2	2019	3	07	25	
1025	1031	930		未知	2	2	2019	3	07	01	
457	459	451		360推广	2	2	2019	3	07	01	
354	355	348		搜狗推广	2	2	2019	3	07	01	
61	61	61		神马	2	2	2019	3	07	01	
1722	1725	1681		百度竞价	2	2	2019	3	07	25	
354	355	348		搜狗推广	2	2	2019	3	07	25	
3	3	3	中国 山西 晋城		1	2	2019	3	07	01	
11	12	11	中国 贵州		1	2	2019	3	07	25	
51	51	48	中国 湖南		1	2	2019	3	07	25	
7	7	7	中国 吉林 长春		1	2	2019	3	07	01	
12	12	11	中国 山东 潍坊		1	2	2019	3	07	25	
3	3	3	中国 四川 遂宁		1	2	2019	3	07	25	
7	7	7	中国 河北 唐山		1	2	2019	3	07	25	
12	12	11	中国 广西 柳州		1	2	2019	3	07	01	
3	3	3	中国 四川 遂宁		1	2	2019	3	07	01	
2	2	2	中国 广西 崇左		1	2	2019	3	07	25	
2	2	2	中国 云南 玉溪		1	2	2019	3	07	25	
19	19	16	中国 浙江 宁波		1	2	2019	3	07	01	
5	5	5	中国 广东 汕尾		1	2	2019	3	07	25	
3	3	3	中国 黑龙江 鸡西		1	2	2019	3	07	25	
4	4	4	中国 四川 资阳		1	2	2019	3	07	01	
2	2	2	日本 日本		1	2	2019	3	07	25	
18	19	17	中国 中国		1	2	2019	3	07	01	
13	13	12	中国 河南 信阳		1	2	2019	3	07	25	
4	4	4	中国 安徽 宣城		1	2	2019	3	07	01	
2	2	2	中国 陕西 商洛		1	2	2019	3	07	01	
23	23	20	中国 山东 青岛		1	2	2019	3	07	01	
19	19	19	中国 河北 保定		1	2	2019	3	07	25	
6	6	5	中国 陕西 渭南		1	2	2019	3	07	25	
4	4	3	中国 陕西 安康		1	2	2019	3	07	25	
14	14	14	中国 黑龙江		1	2	2019	3	07	25	
1	1	1	中国 江西 景德镇		1	2	2019	3	07	01	
4	4	3	中国 黑龙江 大庆		1	2	2019	3	07	25	
2	2	2	中国 广东 潮州		1	2	2019	3	07	25	
5	5	4	中国 广西 贵港		1	2	2019	3	07	25	
1	1	1	中国 云南 西双版纳傣族自治州		1	2	2019	3	07	01	
6	6	5	中国 安徽 滁州		1	2	2019	3	07	25	
6	6	4	中国 内蒙古 包头		1	2	2019	3	07	25	
1	1	1	中国 新疆 伊犁哈萨克自治州		1	2	2019	3	07	01	
1	1	1	中国 内蒙古 锡林郭勒盟		1	2	2019	3	07	25	
5	5	4	中国 河南 开封		1	2	2019	3	07	01	
4	4	4	中国 江苏 连云港		1	2	2019	3	07	01	
22	23	21	中国 江苏 苏州		1	2	2019	3	07	01	
14	14	14	中国 甘肃		1	2	2019	3	07	01	
1	1	1	中国 河北 承德		1	2	2019	3	07	25	
33	33	30	中国 江苏 南京		1	2	2019	3	07	25	
17	17	15	中国 广东 汕头		1	2	2019	3	07	01	
7	7	7	中国 山东 滨州		1	2	2019	3	07	01	
3	3	3	中国 陕西 汉中		1	2	2019	3	07	25	
4	4	3	中国 黑龙江 大庆		1	2	2019	3	07	01	
2	2	2	中国 四川 巴中		1	2	2019	3	07	01	
21	21	19	中国 福建		1	2	2019	3	07	25	
5	5	5	中国 山东 枣庄		1	2	2019	3	07	25	
4	4	4	中国 陕西 榆林		1	2	2019	3	07	25	
1	1	1	中国 新疆		1	2	2019	3	07	01	
9	9	8	中国 河南 南阳		1	2	2019	3	07	25	
10	10	9	中国 河南 濮阳		1	2	2019	3	07	25	
5	5	4	中国 河南 开封		1	2	2019	3	07	25	
2	2	2	中国 湖南 湘西土家族苗族自治州		1	2	2019	3	07	25	
2	2	2	中国 云南 玉溪		1	2	2019	3	07	01	
2	2	2	中国 广西 崇左		1	2	2019	3	07	01	
4	4	4	中国 云南 红河哈尼族彝族自治州		1	2	2019	3	07	25	
3	3	3	中国 辽宁 阜新		1	2	2019	3	07	01	
17	17	16	中国 江西 赣州		1	2	2019	3	07	25	
17	17	15	中国 广东 汕头		1	2	2019	3	07	25	
3	3	2	中国 四川 南充		1	2	2019	3	07	01	
5	5	4	中国 云南 曲靖		1	2	2019	3	07	01	
1	1	1	菲律宾 菲律宾		1	2	2019	3	07	01	
2	2	2	中国 新疆 哈密		1	2	2019	3	07	25	
3	3	3	中国 福建 宁德		1	2	2019	3	07	25	
11	11	11	中国 河北 沧州		1	2	2019	3	07	01	
1	1	1	中国 四川 泸州		1	2	2019	3	07	25	
3	3	3	中国 贵州 黔东南苗族侗族自治州		1	2	2019	3	07	25	
1722	1725	1681		百度竞价	2	3	2019	3	07		
354	355	348		搜狗推广	2	3	2019	3	07		
354	355	348		搜狗推广	2	4	2019	3			
23	23	20	中国 山东 青岛		1	3	2019	3	07		
6	6	6	中国 广西 钦州		1	3	2019	3	07		
7	7	7	中国 山东 德州		1	3	2019	3	07		
2	2	2	中国 广西 北海		1	3	2019	3	07		
1	1	1	中国 辽宁 葫芦岛		1	3	2019	3	07		
312	314	283	中国 北京 北京		1	3	2019	3	07		
3	3	3	中国 四川 广安		1	3	2019	3	07		
5	5	4	中国 山东 济宁		1	3	2019	3	07		
8	8	8	中国 海南		1	3	2019	3	07		
2	2	2	中国 海南 海口		1	3	2019	3	07		
9	9	9	中国 河南 商丘		1	3	2019	3	07		
4	4	4	中国 云南 临沧		1	3	2019	3	07		
9	9	9	中国 河南 平顶山		1	3	2019	3	07		
3	3	3	中国 江苏 镇江		1	3	2019	3	07		
3	3	3	中国 四川 乐山		1	3	2019	3	07		
37	37	36	未知		1	3	2019	3	07		
10	10	9	中国 山西 晋中		1	3	2019	3	07		
15	15	13	中国 浙江 金华		1	3	2019	3	07		
6	6	6	中国 浙江 台州		1	3	2019	3	07		
2	2	2	中国 浙江 湖州		1	3	2019	3	07		
7	7	6	中国 山西 大同		1	3	2019	3	07		
2	2	2	中国 海南 临高县		1	3	2019	3	07		
7	7	7	中国 河南 驻马店		1	3	2019	3	07		
1	1	1	中国 广东 韶关		1	3	2019	3	07		
5	5	4	中国 云南 曲靖		1	3	2019	3	07		
21	21	20	中国 河北 石家庄		1	3	2019	3	07		
1	1	1	中国 宁夏 石嘴山		1	3	2019	3	07		
11	11	11	中国 湖南 株洲		1	3	2019	3	07		
16	16	15	中国 河北 廊坊		1	3	2019	3	07		
11	11	10	中国 浙江 温州		1	3	2019	3	07		
17	17	15	中国 广东 汕头		1	3	2019	3	07		
2	2	2	中国 贵州 铜仁		1	3	2019	3	07		
2	2	2	中国 湖南 湘潭		1	3	2019	3	07		
6	6	5	中国 湖南 娄底		1	3	2019	3	07		
4	4	3	中国 黑龙江 大庆		1	3	2019	3	07		
2	2	2	中国 云南 玉溪		1	3	2019	3	07		
5	5	5	中国 湖南 郴州		1	3	2019	3	07		
3	3	3	中国 福建 三明		1	3	2019	3	07		
26	26	25	中国 广东 佛山		1	3	2019	3	07		
80	80	76	中国 浙江 杭州		1	3	2019	3	07		
22	22	21	中国 江西 南昌		1	3	2019	3	07		
20	21	18	中国 江西		1	3	2019	3	07		
16	16	14	中国 辽宁 沈阳		1	3	2019	3	07		
3	3	2	中国 黑龙江 黑河		1	3	2019	3	07		
3	3	3	中国 安徽 安庆		1	3	2019	3	07		
12	12	9	中国 山西 运城		1	3	2019	3	07		
16	16	16	中国 云南		1	3	2019	3	07		
132	132	125	中国 广东 广州		1	3	2019	3	07		
3	3	3	中国 陕西 汉中		1	3	2019	3	07		
3	3	3	中国 江苏 宿迁		1	3	2019	3	07		
17	17	16	中国 江西 赣州		1	3	2019	3	07		
2	2	2	中国 黑龙江 牡丹江		1	3	2019	3	07		
4	4	3	中国 江苏 扬州		1	3	2019	3	07		
2	2	2	中国 内蒙古 赤峰		1	3	2019	3	07		
2	2	2	中国 江西 新余		1	3	2019	3	07		
10	10	10	中国 河南 周口		1	3	2019	3	07		
22	23	21	中国 江苏 苏州		1	3	2019	3	07		
29	29	28	中国 河北		1	3	2019	3	07		
9	9	9	中国 江西 九江		1	3	2019	3	07		
13	13	12	中国 河南 信阳		1	3	2019	3	07		
9	9	8	中国 山东 威海		1	3	2019	3	07		
18	18	17	中国 广东 中山		1	3	2019	3	07		
16	16	16	中国 广东 惠州		1	3	2019	3	07		
2	2	2	中国 湖北 潜江		1	3	2019	3	07		
14	14	14	中国 甘肃		1	3	2019	3	07		
5	5	5	中国 山东 枣庄		1	3	2019	3	07		
6	6	6	中国 陕西 咸阳		1	3	2019	3	07		
4	4	4	中国 湖南 永州		1	3	2019	3	07		
37	37	35	中国 广东 东莞		1	3	2019	3	07		
1	1	1	中国 青海		1	3	2019	3	07		
15	15	15	中国 福建 福州		1	3	2019	3	07		
2	2	1	中国 辽宁 盘锦		1	3	2019	3	07		
6	6	6	中国 江西 宜春		1	3	2019	3	07		
7	7	7	局域网 局域网		1	3	2019	3	07		
2	2	2	中国 云南 楚雄彝族自治州		1	3	2019	3	07		
3	3	3	中国 黑龙江 鸡西		1	3	2019	3	07		
2	2	2	中国 四川 自贡		1	3	2019	3	07		
1	1	1	中国 四川 甘孜藏族自治州		1	3	2019	3	07		
